Timestamp,binance_spot Price,binance_spot Highest Bid,binance_spot Lowest Ask,binance_spot Bid-Ask Spread,binance_spot Bid Volume,binance_spot Ask Volume,binance_spot Order Book Imbalance,binance_spot Trade Volume,binance_spot Trade Count,binance_futures Price,binance_futures Highest Bid,binance_futures Lowest Ask,binance_futures Bid-Ask Spread,binance_futures Bid Volume,binance_futures Ask Volume,binance_futures Order Book Imbalance,binance_futures Trade Volume,binance_futures Trade Count,coinbase Price,coinbase Highest Bid,coinbase Lowest Ask,coinbase Bid-Ask Spread,coinbase Bid Volume,coinbase Ask Volume,coinbase Order Book Imbalance,coinbase Trade Volume,coinbase Trade Count,kraken Price,kraken Highest Bid,kraken Lowest Ask,kraken Bid-Ask Spread,kraken Bid Volume,kraken Ask Volume,kraken Order Book Imbalance,kraken Trade Volume,kraken Trade Count,okx Price,okx Highest Bid,okx Lowest Ask,okx Bid-Ask Spread,okx Bid Volume,okx Ask Volume,okx Order Book Imbalance,okx Trade Volume,okx Trade Count,bybit Price,bybit Highest Bid,bybit Lowest Ask,bybit Bid-Ask Spread,bybit Bid Volume,bybit Ask Volume,bybit Order Book Imbalance,bybit Trade Volume,bybit Trade Count
2024-07-22 19:11:59,67588.0,67586.95,67586.96,0.010000000009313226,14.93403,32.0787,-0.36468143841040496,2.76829,500,67570.3,67556.0,67556.1,0.10000000000582077,229.419,137.38,0.2509248934702658,95.656,500,67598.13,67597.22,67597.5,0.27999999999883585,284.93089324,295.37398454,-0.017995870274175232,0.86974082,100,67627.5,67627.5,67627.6,0.10000000000582077,81.754,62.442,0.13392881910732618,45.66791554,1000,67583.5,67583.5,67583.6,0.10000000000582077,22.35035567,23.90322489,-0.03357295156827101,3.22872848,100,67578.98,67578.98,67578.99,0.010000000009313226,4.163303,3.612331,0.07085878784932519,0.429154,60
2024-07-22 19:12:03,67587.99,67587.99,67588.0,0.00999999999476131,22.55245,20.84914,0.0392453364035742,4.42169,500,67556.0,67562.8,67562.9,0.09999999999126885,213.219,140.497,0.20559431860588714,84.564,500,67604.59,67597.49,67597.5,0.00999999999476131,281.35178636,289.46386034,-0.014211372843224466,0.95683341,100,67627.5,67626.4,67626.5,0.10000000000582077,62.164,72.862,-0.07922918549020183,45.66791554,1000,67578.8,67588.4,67588.6,0.20000000001164153,17.66681661,16.92295175,0.02150534378426818,2.15844669,100,67589.83,67592.01,67592.02,0.010000000009313226,5.424527,4.039227,0.14637954452324095,0.653849,60
2024-07-22 19:12:08,67590.0,67589.99,67590.0,0.00999999999476131,18.58459,18.63369,-0.0013192441993558758,4.66225,500,67550.1,67565.9,67566.0,0.10000000000582077,213.823,160.39,0.14278766371023996,74.591,500,67609.88,67608.19,67610.29,2.099999999991269,289.08693815,291.23693335,-0.0037048195078427594,1.13247008,100,67627.5,67626.4,67626.5,0.10000000000582077,62.164,72.862,-0.07922918549020183,45.66791554,1000,67592.0,67590.3,67590.4,0.09999999999126885,19.78885742,16.9065158,0.07854782134847021,1.90397204,100,67594.06,67594.06,67594.07,0.010000000009313226,4.107254,3.928327,0.022266840443771304,0.229561,60
2024-07-22 19:12:13,67590.67,67590.66,67590.67,0.00999999999476131,15.41681,25.39488,-0.24449048789697267,5.83409,500,67565.9,67564.6,67564.7,0.09999999999126885,211.313,163.288,0.12820307473818804,59.059,500,67608.19,67608.18,67608.19,0.010000000009313226,284.45980273,300.22973136,-0.02697145700503099,1.5893861900000001,100,67627.5,67626.4,67626.5,0.10000000000582077,72.43599999999999,74.55199999999999,-0.014395732985005577,45.66791554,1000,67606.7,67590.4,67590.5,0.10000000000582077,20.44207108,18.69924194,0.044526588546211256,1.85765539,100,67591.81,67591.8,67591.81,0.00999999999476131,5.090938,3.880851,0.13487689021665583,0.493109,60
2024-07-22 19:12:19,67590.66,67590.66,67590.67,0.00999999999476131,20.10771,18.96569,0.029227556342678197,5.88608,500,67561.0,67564.6,67564.7,0.09999999999126885,208.175,172.571,0.09351115967075167,59.095,500,67610.32,67612.65,67614.26,1.610000000000582,287.32390303,293.13817391,-0.010016624876944337,1.19453502,100,67627.5,67626.4,67626.5,0.10000000000582077,75.14,73.044,0.014144577012363033,45.66791554,1000,67592.3,67595.9,67596.0,0.10000000000582077,20.42742951,19.78688566,0.015928254585268878,1.6279622599999999,100,67599.03,67599.02,67599.03,0.00999999999476131,4.632777,3.988319,0.07475360441410231,0.42567299999999997,60
2024-07-22 19:12:24,67590.67,67590.66,67590.67,0.00999999999476131,17.8358,19.047250000000002,-0.032845710970215394,5.91746,500,67564.6,67564.6,67564.7,0.09999999999126885,206.514,163.448,0.11640654986187772,58.553,500,67611.6,67609.15,67609.32,0.17000000001280569,290.08814275,300.40060449,-0.017464281560320025,1.0909455000000001,100,67627.5,67626.4,67626.5,0.10000000000582077,74.679,75.042,-0.002424509587833367,45.66791554,1000,67595.8,67595.8,67595.9,0.09999999999126885,20.30702208,19.92048615,0.009608746527127386,1.50407475,100,67595.89,67595.89,67595.9,0.00999999999476131,3.840662,3.376638,0.06429329527662703,0.292437,60
2024-07-22 19:12:29,67590.0,67590.0,67590.01,0.00999999999476131,14.97829,25.84828,-0.26624793608672,6.35538,500,67564.7,67557.0,67557.1,0.10000000000582077,216.786,172.97899999999998,0.1123933652328968,55.346,500,67602.54,67600.21,67602.54,2.3299999999871943,288.97447973,295.39567589,-0.010988234252290514,1.154996,100,67627.5,67626.4,67626.5,0.10000000000582077,75.882,76.709,-0.005419716759179756,45.66791554,1000,67592.0,67590.4,67590.5,0.10000000000582077,20.97542649,19.6557773,0.032478712588003285,1.64196503,100,67586.49,67586.48,67586.49,0.010000000009313226,2.595038,3.052525,-0.08100609059164103,0.662861,60
2024-07-22 19:12:34,67576.62,67576.0,67576.01,0.00999999999476131,14.93729,26.472569999999997,-0.27856360779775635,6.06898,500,67551.6,67540.2,67540.3,0.10000000000582077,192.36,137.945,0.16474167814595606,68.85,500,67591.42,67591.42,67591.43,0.00999999999476131,284.9763631,300.53557051,-0.0265736811102534,1.2511428,100,67627.5,67626.4,67626.5,0.10000000000582077,75.882,76.709,-0.005419716759179756,45.57736888,1000,67580.0,67573.1,67573.2,0.09999999999126885,18.16680327,22.692985919999998,-0.1107735193873133,1.52081649,100,67572.96,67571.18,67571.19,0.010000000009313226,3.520845,3.741018,-0.03031907927759033,0.259193,60
2024-07-22 19:12:39,67565.38,67565.38,67565.39,0.00999999999476131,12.45039,31.358810000000002,-0.4316084292796946,7.43569,500,67540.2,67531.5,67531.6,0.10000000000582077,201.448,146.277,0.15866273635775402,68.321,500,67579.0,67579.0,67579.01,0.00999999999476131,304.85545546,300.26243591,0.007590288794141015,3.06591642,100,67615.3,67615.3,67615.4,0.09999999999126885,68.374,83.378,-0.09887184353418739,45.34088518,1000,67557.1,67563.9,67564.0,0.10000000000582077,21.17344661,21.330448099999998,-0.0036938142038795527,1.49734495,100,67561.7,67561.7,67561.71,0.010000000009313226,3.3769109999999998,2.696079,0.11210820370196553,0.480231,60
2024-07-22 19:12:44,67565.38,67565.38,67565.39,0.00999999999476131,14.28765,24.677690000000002,-0.26664825714339985,7.40166,500,67531.6,67531.5,67531.6,0.10000000000582077,222.538,139.711,0.22864659391744352,72.33,500,67579.01,67579.0,67579.01,0.00999999999476131,303.62201873,302.3358828,0.002122483965887069,3.16542694,100,67590.0,67581.8,67581.9,0.09999999999126885,81.32300000000001,76.94500000000001,0.0276619405059772,45.34088518,1000,67559.5,67566.1,67566.2,0.09999999999126885,19.5124064,21.54978827,-0.04961697460093409,1.4837007899999999,100,67565.75,67565.75,67565.76,0.00999999999476131,3.438491,2.687189,0.12264793459664884,0.446496,60
2024-07-22 19:12:49,67565.38,67565.38,67565.39,0.00999999999476131,17.075029999999998,20.45433,-0.0900441680859999,7.46131,500,67539.7,67539.7,67539.8,0.10000000000582077,208.557,146.661,0.17424792662533992,76.002,500,67586.05,67581.56,67586.41,4.850000000005821,307.85651478,298.51417364,0.015406980116969376,2.9795934,100,67590.0,67581.8,67581.9,0.09999999999126885,82.59,68.031,0.0966598283107933,45.34088518,1000,67570.4,67568.7,67568.8,0.10000000000582077,18.98793073,18.80433373,0.004858057664004792,1.48333778,100,67565.76,67565.75,67565.76,0.00999999999476131,3.430936,2.456057,0.16559880400741092,0.46765,60
2024-07-22 19:12:54,67567.99,67567.99,67568.0,0.00999999999476131,18.18127,17.91019,0.007510918095305685,6.79116,500,67546.5,67542.0,67542.1,0.10000000000582077,193.74699999999999,176.063,0.047819150374516645,91.17,500,67583.45,67586.47,67586.48,0.00999999999476131,306.34348734,294.75488824,0.01927903912370112,3.0962631000000003,100,67590.0,67581.9,67582.0,0.10000000000582077,85.70100000000001,61.1,0.1675806023119734,45.34088518,1000,67572.7,67570.2,67570.3,0.10000000000582077,18.14450573,21.368207130000002,-0.08158643552069188,1.5427022,100,67572.74,67572.74,67572.75,0.00999999999476131,3.420046,3.105392,0.048219598439215874,1.130929,60
2024-07-22 19:12:59,67567.99,67567.99,67568.0,0.00999999999476131,11.4729,19.30469,-0.25446404348098733,6.99852,500,67539.1,67536.0,67536.1,0.10000000000582077,205.49699999999999,153.605,0.1445049038991707,92.816,500,67584.39,67585.21,67589.45,4.239999999990687,305.97081072,296.71808583,0.015352406428865324,2.62787555,100,67590.0,67581.9,67582.0,0.10000000000582077,80.66,59.352000000000004,0.1521869554038225,45.34088518,1000,67570.2,67566.1,67566.2,0.09999999999126885,18.11679651,20.77366627,-0.06831674323418785,1.54235037,100,67567.64,67567.64,67567.65,0.00999999999476131,3.81245,3.745859,0.00881030399789163,0.48237399999999997,60
2024-07-22 19:13:04,67550.2,67550.2,67550.21,0.010000000009313226,9.15089,29.28698,-0.5238607134058156,9.64383,500,67531.5,67516.0,67516.1,0.10000000000582077,188.602,161.972,0.07596113801936251,105.411,500,67563.44,67566.39,67569.43,3.039999999993597,279.63774697,288.03156479,-0.014786456914459258,1.36176648,100,67581.9,67581.8,67581.9,0.09999999999126885,75.594,76.117,-0.003447343963193244,45.34088518,1000,67566.1,67550.0,67550.1,0.10000000000582077,16.90989133,21.125386549999998,-0.11083119290727259,1.54348981,100,67546.79,67546.78,67546.79,0.00999999999476131,5.169268,3.677758,0.16858885686557268,0.87563,60
2024-07-22 19:13:08,67563.99,67563.99,67564.0,0.00999999999476131,24.65074,12.79529,0.3166009854716241,9.51761,500,67518.7,67541.4,67541.5,0.10000000000582077,198.003,156.557,0.11689417870036102,95.83,500,67582.76,67585.97,67589.1,3.1300000000046566,304.83230757,289.32706029999997,0.02609610839863512,1.74397818,100,67581.9,67581.8,67581.9,0.09999999999126885,76.371,64.584,0.0836224326912844,45.34088518,1000,67559.3,67572.6,67572.7,0.09999999999126885,20.98890886,22.628629489999998,-0.03759314927042414,1.93503881,100,67573.25,67573.25,67573.26,0.00999999999476131,3.241391,3.363503,-0.018488108968894884,0.45843300000000003,60
2024-07-22 19:13:13,67563.99,67563.99,67564.0,0.00999999999476131,14.17867,16.8858,-0.08714553958268077,9.99205,500,67534.2,67534.1,67534.2,0.09999999999126885,182.969,163.767,0.05537930875363389,97.573,500,67582.23,67582.22,67582.23,0.00999999999476131,302.93523463,296.80686302,0.010218344908608476,1.81094482,100,67581.9,67581.8,67581.9,0.09999999999126885,79.372,74.614,0.030898912888184613,45.34088518,1000,67564.2,67560.0,67560.1,0.10000000000582077,18.14513916,19.02041136,-0.023550631909218963,1.94980881,100,67563.48,67563.48,67563.49,0.010000000009313226,4.213331,2.37582,0.2788691593196149,0.328923,60
2024-07-22 19:13:18,67550.0,67550.0,67550.01,0.00999999999476131,11.08712,29.87436,-0.45865627902116807,9.60832,500,67521.2,67511.4,67511.5,0.10000000000582077,152.76,164.852,-0.03807160938503588,90.161,500,67566.8,67566.8,67566.81,0.00999999999476131,301.90114221,293.89374984,0.013439847297865048,1.75006071,100,67581.9,67581.8,67581.9,0.09999999999126885,79.372,74.614,0.030898912888184613,45.34088518,1000,67552.7,67552.7,67552.8,0.10000000000582077,17.89279957,18.66505975,-0.021124327145093894,1.99665296,100,67546.79,67546.78,67546.79,0.00999999999476131,5.453365,3.620692,0.20196842492834238,0.207172,60
2024-07-22 19:13:23,67536.0,67535.99,67536.0,0.00999999999476131,12.5808,37.13237,-0.4938645031085324,9.11534,500,67505.9,67489.7,67489.8,0.10000000000582077,207.569,143.068,0.18395377555705753,78.166,500,67553.43,67543.93,67546.05,2.1200000000098953,283.51052669,297.71094499,-0.0244320263306071,1.3767872,100,67581.9,67581.8,67581.9,0.09999999999126885,71.241,87.714,-0.10363310370859678,45.34088518,1000,67539.2,67532.6,67532.7,0.09999999999126885,19.59118583,19.12982135,0.011915095024653754,1.94703984,100,67531.59,67528.52,67528.53,0.00999999999476131,3.723158,5.698649,-0.2096721998232398,0.729005,60
2024-07-22 19:13:28,67526.54,67526.54,67526.55,0.010000000009313226,10.10143,23.03485,-0.390309956337887,7.53165,500,67502.9,67489.8,67489.9,0.09999999999126885,193.724,160.925,0.09248299022413704,66.386,500,67544.05,67536.57,67542.99,6.419999999998254,284.68544212,296.23681991,-0.019884550042262743,1.43130091,100,67581.9,67581.8,67581.9,0.09999999999126885,66.433,87.773,-0.13838631441059354,45.34088518,1000,67523.5,67520.0,67520.1,0.10000000000582077,17.76103209,13.88844798,0.12235853800551864,1.92317124,100,67521.58,67521.58,67521.59,0.00999999999476131,6.16338,2.938805,0.3542638388474855,1.296897,60
2024-07-22 19:13:32,67522.02,67522.01,67522.02,0.010000000009313226,17.11402,18.18602,-0.030368237543073585,7.63378,500,67491.6,67496.4,67496.5,0.10000000000582077,244.227,139.347,0.273428334558651,72.952,500,67540.97,67540.97,67544.84,3.8699999999953434,285.32379264,293.6045494,-0.014303595382496977,1.49062666,100,67581.9,67581.8,67581.9,0.09999999999126885,59.863,89.183,-0.19671779182265883,45.34088518,1000,67520.4,67520.3,67520.4,0.09999999999126885,20.43458886,14.11206805,0.18301396938266007,2.00860316,100,67526.72,67526.72,67526.73,0.00999999999476131,3.6498880000000002,2.60557,0.16694509019163745,0.53771,60
2024-07-22 19:13:37,67532.0,67531.99,67532.0,0.00999999999476131,20.51257,18.7567,0.044713589022663314,7.44149,500,67505.9,67500.6,67500.7,0.09999999999126885,233.795,114.443,0.3427311206703461,77.949,500,67554.88,67552.72,67552.73,0.00999999999476131,291.69984061,290.35637893,0.002308130443244397,1.5787496,100,67581.9,67581.8,67581.9,0.09999999999126885,59.863,89.183,-0.19671779182265883,45.34088518,1000,67527.9,67533.8,67533.9,0.09999999999126885,17.36911299,20.30262709,-0.07787041675723941,2.00894896,100,67538.63,67538.63,67538.64,0.00999999999476131,2.813364,2.945137,-0.02288321214149306,1.513552,60
2024-07-22 19:13:44,67530.01,67530.0,67530.01,0.00999999999476131,13.7333,23.29586,-0.2582440433431382,5.95395,500,67500.0,67498.3,67498.4,0.09999999999126885,221.763,147.101,0.20241064457360977,83.507,500,67545.83,67542.07,67546.1,4.029999999998836,300.99596482,296.37431403,0.007736660081075927,3.61860849,100,67581.9,67581.8,67581.9,0.09999999999126885,67.115,87.012,-0.1290948373743731,45.34258518,1000,67522.4,67528.0,67528.1,0.10000000000582077,19.13335291,17.36710894,0.04838963345884342,2.51824759,100,67530.78,67530.77,67530.78,0.00999999999476131,4.3383329999999996,2.832813,0.2099413399197283,0.320253,60
2024-07-22 19:13:48,67530.0,67530.0,67530.01,0.00999999999476131,15.86486,16.78647,-0.028225802746779414,5.58379,500,67507.0,67507.0,67507.1,0.10000000000582077,246.09,154.251,0.22940193485053992,89.837,500,67552.72,67552.72,67552.73,0.00999999999476131,307.82080707,288.50411211,0.03239290249108185,3.26467427,100,67581.9,67581.8,67581.9,0.09999999999126885,65.233,80.57,-0.10518987949493487,45.34258518,1000,67528.0,67533.8,67533.9,0.09999999999126885,19.40622025,19.78800653,-0.009740880516485088,2.51914266,100,67542.31,67542.3,67542.31,0.00999999999476131,5.543822,2.117304,0.44726036355491344,0.495348,60
2024-07-22 19:13:53,67534.0,67534.0,67534.01,0.00999999999476131,21.91532,13.54349,0.23610013985240907,4.8731599999999995,500,67507.0,67514.5,67514.6,0.10000000000582077,221.027,165.112,0.1448053680151448,84.857,500,67557.29,67557.29,67557.3,0.010000000009313226,302.22477393,289.96106819,0.020709218065897175,2.96434599,100,67581.9,67581.8,67581.9,0.09999999999126885,70.23700000000001,77.817,-0.051197536034149595,45.34258518,1000,67542.6,67537.1,67537.2,0.09999999999126885,19.92525129,19.34155379,0.01486490940148573,2.5205373,100,67542.27,67542.26,67542.27,0.010000000009313226,3.658896,3.182784,0.06958992528150981,0.602628,60
2024-07-22 19:13:58,67534.0,67534.0,67534.01,0.00999999999476131,18.32738,17.08802,0.034994945701587475,4.84111,500,67514.6,67507.1,67507.2,0.09999999999126885,195.763,162.527,0.09276284573948483,79.69800000000001,500,67557.25,67554.0,67554.78,0.7799999999988358,304.19941515,298.25453264,0.00986777915856939,2.65725405,100,67581.9,67581.8,67581.9,0.09999999999126885,70.23700000000001,77.817,-0.051197536034149595,45.25712118,1000,67537.2,67535.9,67536.0,0.10000000000582077,21.22564241,15.43562924,0.15793268780407943,2.37352272,100,67539.12,67539.11,67539.12,0.00999999999476131,5.230032,4.0512820000000005,0.1270024912420805,0.571095,60
2024-07-22 19:14:03,67534.01,67534.0,67534.01,0.00999999999476131,11.82637,19.06128,-0.23423309963690986,4.70157,500,67507.1,67502.5,67502.6,0.10000000000582077,206.582,147.638,0.16640505900287952,81.143,500,67549.28,67549.28,67549.29,0.00999999999476131,305.61938895,299.17009618,0.010663698573750366,0.67208407,100,67560.9,67581.8,67581.9,0.09999999999126885,35.282000000000004,83.368,-0.40527602191318995,44.98926773,1000,67535.3,67528.5,67528.6,0.10000000000582077,22.44731272,18.722663660000002,0.09047003150114503,2.47155828,100,67530.77,67530.77,67530.78,0.00999999999476131,3.104224,2.891402,0.035496210070474724,0.507247,60
2024-07-22 19:14:08,67534.01,67534.0,67534.01,0.00999999999476131,15.6183,16.64395,-0.03179102511449141,3.85087,500,67507.2,67517.3,67518.4,1.0999999999912689,292.721,112.834,0.4435575939145122,83.788,500,67549.29,67549.28,67549.29,0.00999999999476131,302.44891713,297.08765607,0.008942341968204724,0.79581855,100,67554.9,67547.7,67547.8,0.10000000000582077,71.751,73.903,-0.014774740137586341,44.98926773,1000,67528.5,67531.9,67532.0,0.10000000000582077,20.56329235,15.82400284,0.13024572135008422,2.47304322,100,67536.83,67536.83,67536.84,0.00999999999476131,3.415943,3.13838,0.04234808080102244,0.448732,60
2024-07-22 19:14:12,67550.01,67550.0,67550.01,0.00999999999476131,30.72309,15.49595,0.3294559990860909,8.55255,500,67507.1,67539.3,67539.4,0.09999999999126885,238.179,151.682,0.22186625489597578,76.362,500,67573.69,67573.69,67573.7,0.00999999999476131,308.65496571,290.82949543,0.02973466609310018,1.63358805,100,67554.9,67552.7,67552.8,0.10000000000582077,88.79,39.642,0.3826772144013953,44.98926773,1000,67552.6,67552.6,67552.7,0.09999999999126885,21.68735576,24.73272236,-0.0656045126017983,2.50149326,100,67558.53,67558.53,67558.54,0.00999999999476131,5.120296,1.919019,0.45477109633536783,0.6235040000000001,60
2024-07-22 19:14:17,67563.99,67563.99,67564.0,0.00999999999476131,16.50419,21.68834,-0.1357372763731546,8.80998,500,67539.4,67535.6,67535.7,0.09999999999126885,202.799,167.89000000000001,0.09417328272487177,73.691,500,67586.38,67585.85,67585.86,0.00999999999476131,314.76780295,299.27619828,0.025228818519468493,1.77239128,100,67554.9,67552.7,67552.8,0.10000000000582077,91.659,39.025,0.4027577974350342,44.98926773,1000,67567.9,67563.2,67563.3,0.10000000000582077,20.31426502,24.1450085,-0.08616297965995193,2.47227654,100,67565.7,67565.69,67565.7,0.00999999999476131,4.115965,3.987163,0.01589534313168943,0.967591,60
